"date","Area","sector","type","value","concept"
1994-06-30,"Otorohanga District","All sectors","median_rent",100,"Start date, Flow"
1994-06-30,"Wairoa District","All sectors","median_rent",95,"Start date, Flow"
1994-06-30,"Waimate District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Rotorua District","All sectors","median_rent",140,"Start date, Flow"
1994-09-30,"Invercargill City","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Chatham Islands","All sectors","median_rent",195,"Start date, Flow"
1994-09-30,"Tasman District","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Palmerston North City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Wellington City","All sectors","median_rent",180,"Start date, Flow"
1994-09-30,"Napier City","All sectors","median_rent",145,"Start date, Flow"
1994-09-30,"Christchurch City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Waipa District","All sectors","median_rent",140,"Start date, Flow"
1994-09-30,"Rangitikei District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"New Plymouth District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Hutt City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Matamata Piako District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Timaru District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Western Bay of Plenty District","All sectors","median_rent",130,"Start date, Flow"
1994-09-30,"Nelson City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Marlborough District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1994-09-30,"Carterton District","All sectors","median_rent",112.5,"Start date, Flow"
1994-09-30,"Gisborne District","All sectors","median_rent",130,"Start date, Flow"
1994-09-30,"Whanganui District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Hamilton City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Tauranga City","All sectors","median_rent",160,"Start date, Flow"
1994-09-30,"Ruapehu District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Taupo District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Whakatane District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Waimate District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Upper Hutt City","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Kawerau District","All sectors","median_rent",125,"Start date, Flow"
1994-09-30,"Westland District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Dunedin City","All sectors","median_rent",125,"Start date, Flow"
1994-09-30,"Porirua City","All sectors","median_rent",155,"Start date, Flow"
1994-09-30,"Waimakariri District","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Whangarei District","All sectors","median_rent",130,"Start date, Flow"
1994-09-30,"Hauraki District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Central Hawkes Bay District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"South Wairarapa District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"South Taranaki District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Kapiti Coast District","All sectors","median_rent",150,"Start date, Flow"
1994-09-30,"Hurunui District","All sectors","median_rent",90,"Start date, Flow"
1994-09-30,"Selwyn District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Clutha District","All sectors","median_rent",80,"Start date, Flow"
1994-09-30,"Stratford District","All sectors","median_rent",95,"Start date, Flow"
1994-09-30,"Far North District","All sectors","median_rent",125,"Start date, Flow"
1994-09-30,"Queenstown Lakes District","All sectors","median_rent",180,"Start date, Flow"
1994-09-30,"Grey District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Buller District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Horowhenua District","All sectors","median_rent",125,"Start date, Flow"
1994-09-30,"Waikato District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"South Waikato District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Southland District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Central Otago District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Thames Coromandel District","All sectors","median_rent",125,"Start date, Flow"
1994-09-30,"Tararua District","All sectors","median_rent",105,"Start date, Flow"
1994-09-30,"Kaipara District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Gore District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Opotiki District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Ashburton District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Waitomo District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"Manawatu District","All sectors","median_rent",135,"Start date, Flow"
1994-09-30,"Kaikoura District","All sectors","median_rent",120,"Start date, Flow"
1994-09-30,"Waitaki District","All sectors","median_rent",110,"Start date, Flow"
1994-09-30,"Wairoa District","All sectors","median_rent",100,"Start date, Flow"
1994-09-30,"MacKenzie District","All sectors","median_rent",90,"Start date, Flow"
1994-09-30,"Otorohanga District","All sectors","median_rent",117.5,"Start date, Flow"
1994-12-31,"Chatham Islands","All sectors","median_rent",200,"Start date, Flow"
1994-12-31,"Tasman District","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Palmerston North City","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Wellington City","All sectors","median_rent",180,"Start date, Flow"
1994-12-31,"Hamilton City","All sectors","median_rent",160,"Start date, Flow"
1994-12-31,"Dunedin City","All sectors","median_rent",135,"Start date, Flow"
1994-12-31,"Tauranga City","All sectors","median_rent",160,"Start date, Flow"
1994-12-31,"Far North District","All sectors","median_rent",135,"Start date, Flow"
1994-12-31,"Nelson City","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Christchurch City","All sectors","median_rent",155,"Start date, Flow"
1994-12-31,"Napier City","All sectors","median_rent",145,"Start date, Flow"
1994-12-31,"Whangarei District","All sectors","median_rent",135,"Start date, Flow"
1994-12-31,"Whakatane District","All sectors","median_rent",135,"Start date, Flow"
1994-12-31,"South Waikato District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Marlborough District","All sectors","median_rent",140,"Start date, Flow"
1994-12-31,"New Plymouth District","All sectors","median_rent",135,"Start date, Flow"
1994-12-31,"Invercargill City","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Whanganui District","All sectors","median_rent",125,"Start date, Flow"
1994-12-31,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1994-12-31,"Tararua District","All sectors","median_rent",105,"Start date, Flow"
1994-12-31,"MacKenzie District","All sectors","median_rent",82.5,"Start date, Flow"
1994-12-31,"Timaru District","All sectors","median_rent",110,"Start date, Flow"
1994-12-31,"Carterton District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Hutt City","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Porirua City","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Thames Coromandel District","All sectors","median_rent",130,"Start date, Flow"
1994-12-31,"Waipa District","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Kapiti Coast District","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Taupo District","All sectors","median_rent",130,"Start date, Flow"
1994-12-31,"Gisborne District","All sectors","median_rent",140,"Start date, Flow"
1994-12-31,"South Wairarapa District","All sectors","median_rent",105,"Start date, Flow"
1994-12-31,"Rotorua District","All sectors","median_rent",145,"Start date, Flow"
1994-12-31,"South Taranaki District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Waikato District","All sectors","median_rent",110,"Start date, Flow"
1994-12-31,"Queenstown Lakes District","All sectors","median_rent",190,"Start date, Flow"
1994-12-31,"Wairoa District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Waimakariri District","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Clutha District","All sectors","median_rent",87.5,"Start date, Flow"
1994-12-31,"Hauraki District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Southland District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Manawatu District","All sectors","median_rent",130,"Start date, Flow"
1994-12-31,"Western Bay of Plenty District","All sectors","median_rent",140,"Start date, Flow"
1994-12-31,"Stratford District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Selwyn District","All sectors","median_rent",125,"Start date, Flow"
1994-12-31,"Grey District","All sectors","median_rent",125,"Start date, Flow"
1994-12-31,"Waitaki District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Kawerau District","All sectors","median_rent",125,"Start date, Flow"
1994-12-31,"Rangitikei District","All sectors","median_rent",105,"Start date, Flow"
1994-12-31,"Central Hawkes Bay District","All sectors","median_rent",115,"Start date, Flow"
1994-12-31,"Horowhenua District","All sectors","median_rent",125,"Start date, Flow"
1994-12-31,"Upper Hutt City","All sectors","median_rent",150,"Start date, Flow"
1994-12-31,"Gore District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Central Otago District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Hurunui District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Waitomo District","All sectors","median_rent",95,"Start date, Flow"
1994-12-31,"Ruapehu District","All sectors","median_rent",102.5,"Start date, Flow"
1994-12-31,"Matamata Piako District","All sectors","median_rent",120,"Start date, Flow"
1994-12-31,"Buller District","All sectors","median_rent",110,"Start date, Flow"
1994-12-31,"Waimate District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Otorohanga District","All sectors","median_rent",100,"Start date, Flow"
1994-12-31,"Kaipara District","All sectors","median_rent",105,"Start date, Flow"
1994-12-31,"Ashburton District","All sectors","median_rent",110,"Start date, Flow"
1994-12-31,"Opotiki District","All sectors","median_rent",117.5,"Start date, Flow"
1994-12-31,"Westland District","All sectors","median_rent",130,"Start date, Flow"
1994-12-31,"Kaikoura District","All sectors","median_rent",130,"Start date, Flow"
1995-03-31,"Dunedin City","All sectors","median_rent",160,"Start date, Flow"
1995-03-31,"Christchurch City","All sectors","median_rent",165,"Start date, Flow"
1995-03-31,"Chatham Islands","All sectors","median_rent",210,"Start date, Flow"
1995-03-31,"Nelson City","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Waimakariri District","All sectors","median_rent",145,"Start date, Flow"
1995-03-31,"Whangarei District","All sectors","median_rent",135,"Start date, Flow"
1995-03-31,"South Taranaki District","All sectors","median_rent",115,"Start date, Flow"
1995-03-31,"South Wairarapa District","All sectors","median_rent",110,"Start date, Flow"
1995-03-31,"Rangitikei District","All sectors","median_rent",105,"Start date, Flow"
1995-03-31,"Queenstown Lakes District","All sectors","median_rent",200,"Start date, Flow"
1995-03-31,"Wellington City","All sectors","median_rent",180,"Start date, Flow"
1995-03-31,"Tasman District","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Gisborne District","All sectors","median_rent",140,"Start date, Flow"
1995-03-31,"Napier City","All sectors","median_rent",145,"Start date, Flow"
1995-03-31,"Marlborough District","All sectors","median_rent",140,"Start date, Flow"
1995-03-31,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1995-03-31,"Hamilton City","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Timaru District","All sectors","median_rent",115,"Start date, Flow"
1995-03-31,"Invercargill City","All sectors","median_rent",115,"Start date, Flow"
1995-03-31,"Whanganui District","All sectors","median_rent",122.5,"Start date, Flow"
1995-03-31,"Ashburton District","All sectors","median_rent",115,"Start date, Flow"
1995-03-31,"Far North District","All sectors","median_rent",130,"Start date, Flow"
1995-03-31,"Waitaki District","All sectors","median_rent",100,"Start date, Flow"
1995-03-31,"Horowhenua District","All sectors","median_rent",125,"Start date, Flow"
1995-03-31,"Palmerston North City","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Gore District","All sectors","median_rent",100,"Start date, Flow"
1995-03-31,"New Plymouth District","All sectors","median_rent",135,"Start date, Flow"
1995-03-31,"Central Otago District","All sectors","median_rent",125,"Start date, Flow"
1995-03-31,"Rotorua District","All sectors","median_rent",140,"Start date, Flow"
1995-03-31,"Ruapehu District","All sectors","median_rent",100,"Start date, Flow"
1995-03-31,"Whakatane District","All sectors","median_rent",135,"Start date, Flow"
1995-03-31,"Tauranga City","All sectors","median_rent",165,"Start date, Flow"
1995-03-31,"Matamata Piako District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"Waipa District","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Carterton District","All sectors","median_rent",110,"Start date, Flow"
1995-03-31,"Manawatu District","All sectors","median_rent",130,"Start date, Flow"
1995-03-31,"Hutt City","All sectors","median_rent",155,"Start date, Flow"
1995-03-31,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"Thames Coromandel District","All sectors","median_rent",130,"Start date, Flow"
1995-03-31,"South Waikato District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"Western Bay of Plenty District","All sectors","median_rent",140,"Start date, Flow"
1995-03-31,"Waimate District","All sectors","median_rent",95,"Start date, Flow"
1995-03-31,"Upper Hutt City","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Taupo District","All sectors","median_rent",135,"Start date, Flow"
1995-03-31,"Stratford District","All sectors","median_rent",105,"Start date, Flow"
1995-03-31,"Tararua District","All sectors","median_rent",105,"Start date, Flow"
1995-03-31,"Kawerau District","All sectors","median_rent",125,"Start date, Flow"
1995-03-31,"Kaipara District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"Porirua City","All sectors","median_rent",155,"Start date, Flow"
1995-03-31,"Buller District","All sectors","median_rent",110,"Start date, Flow"
1995-03-31,"Central Hawkes Bay District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"Hauraki District","All sectors","median_rent",125,"Start date, Flow"
1995-03-31,"Kapiti Coast District","All sectors","median_rent",150,"Start date, Flow"
1995-03-31,"Hurunui District","All sectors","median_rent",80,"Start date, Flow"
1995-03-31,"Grey District","All sectors","median_rent",122.5,"Start date, Flow"
1995-03-31,"Waikato District","All sectors","median_rent",117.5,"Start date, Flow"
1995-03-31,"Wairoa District","All sectors","median_rent",100,"Start date, Flow"
1995-03-31,"Southland District","All sectors","median_rent",90,"Start date, Flow"
1995-03-31,"Opotiki District","All sectors","median_rent",115,"Start date, Flow"
1995-03-31,"Westland District","All sectors","median_rent",110,"Start date, Flow"
1995-03-31,"Selwyn District","All sectors","median_rent",165,"Start date, Flow"
1995-03-31,"Clutha District","All sectors","median_rent",92.5,"Start date, Flow"
1995-03-31,"Kaikoura District","All sectors","median_rent",120,"Start date, Flow"
1995-03-31,"MacKenzie District","All sectors","median_rent",85,"Start date, Flow"
1995-03-31,"Waitomo District","All sectors","median_rent",110,"Start date, Flow"
1995-03-31,"Otorohanga District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Taupo District","All sectors","median_rent",145,"Start date, Flow"
1995-06-30,"Whakatane District","All sectors","median_rent",135,"Start date, Flow"
1995-06-30,"Timaru District","All sectors","median_rent",105,"Start date, Flow"
1995-06-30,"Chatham Islands","All sectors","median_rent",220,"Start date, Flow"
1995-06-30,"Wellington City","All sectors","median_rent",180,"Start date, Flow"
1995-06-30,"Porirua City","All sectors","median_rent",155,"Start date, Flow"
1995-06-30,"Southland District","All sectors","median_rent",100,"Start date, Flow"
1995-06-30,"Whangarei District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Clutha District","All sectors","median_rent",95,"Start date, Flow"
1995-06-30,"Hutt City","All sectors","median_rent",155,"Start date, Flow"
1995-06-30,"Palmerston North City","All sectors","median_rent",150,"Start date, Flow"
1995-06-30,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Tauranga City","All sectors","median_rent",170,"Start date, Flow"
1995-06-30,"Christchurch City","All sectors","median_rent",160,"Start date, Flow"
1995-06-30,"Kapiti Coast District","All sectors","median_rent",150,"Start date, Flow"
1995-06-30,"Upper Hutt City","All sectors","median_rent",157.5,"Start date, Flow"
1995-06-30,"Gisborne District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Dunedin City","All sectors","median_rent",135,"Start date, Flow"
1995-06-30,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Kaikoura District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"Hamilton City","All sectors","median_rent",160,"Start date, Flow"
1995-06-30,"Thames Coromandel District","All sectors","median_rent",135,"Start date, Flow"
1995-06-30,"Hauraki District","All sectors","median_rent",130,"Start date, Flow"
1995-06-30,"Queenstown Lakes District","All sectors","median_rent",192.5,"Start date, Flow"
1995-06-30,"South Taranaki District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Whanganui District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"Marlborough District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Kaipara District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"South Wairarapa District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Invercargill City","All sectors","median_rent",115,"Start date, Flow"
1995-06-30,"South Waikato District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"New Plymouth District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Rotorua District","All sectors","median_rent",145,"Start date, Flow"
1995-06-30,"Napier City","All sectors","median_rent",150,"Start date, Flow"
1995-06-30,"Waikato District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Tararua District","All sectors","median_rent",110,"Start date, Flow"
1995-06-30,"Waipa District","All sectors","median_rent",150,"Start date, Flow"
1995-06-30,"Selwyn District","All sectors","median_rent",165,"Start date, Flow"
1995-06-30,"Far North District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"Tasman District","All sectors","median_rent",150,"Start date, Flow"
1995-06-30,"Manawatu District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Western Bay of Plenty District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Nelson City","All sectors","median_rent",160,"Start date, Flow"
1995-06-30,"Central Otago District","All sectors","median_rent",123.5,"Start date, Flow"
1995-06-30,"Central Hawkes Bay District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Matamata Piako District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"Carterton District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Ruapehu District","All sectors","median_rent",105,"Start date, Flow"
1995-06-30,"Ashburton District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Horowhenua District","All sectors","median_rent",130,"Start date, Flow"
1995-06-30,"Stratford District","All sectors","median_rent",110,"Start date, Flow"
1995-06-30,"Waimakariri District","All sectors","median_rent",155,"Start date, Flow"
1995-06-30,"Gore District","All sectors","median_rent",110,"Start date, Flow"
1995-06-30,"Hurunui District","All sectors","median_rent",115,"Start date, Flow"
1995-06-30,"Waitaki District","All sectors","median_rent",115,"Start date, Flow"
1995-06-30,"Buller District","All sectors","median_rent",100,"Start date, Flow"
1995-06-30,"Rangitikei District","All sectors","median_rent",105,"Start date, Flow"
1995-06-30,"Grey District","All sectors","median_rent",120,"Start date, Flow"
1995-06-30,"Westland District","All sectors","median_rent",140,"Start date, Flow"
1995-06-30,"Opotiki District","All sectors","median_rent",117.5,"Start date, Flow"
1995-06-30,"Waimate District","All sectors","median_rent",90,"Start date, Flow"
1995-06-30,"Kawerau District","All sectors","median_rent",125,"Start date, Flow"
1995-06-30,"MacKenzie District","All sectors","median_rent",85,"Start date, Flow"
1995-06-30,"Wairoa District","All sectors","median_rent",100,"Start date, Flow"
1995-06-30,"Waitomo District","All sectors","median_rent",110,"Start date, Flow"
1995-06-30,"Otorohanga District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Chatham Islands","All sectors","median_rent",225,"Start date, Flow"
1995-09-30,"Palmerston North City","All sectors","median_rent",150,"Start date, Flow"
1995-09-30,"Hutt City","All sectors","median_rent",160,"Start date, Flow"
1995-09-30,"Timaru District","All sectors","median_rent",112,"Start date, Flow"
1995-09-30,"Wellington City","All sectors","median_rent",185,"Start date, Flow"
1995-09-30,"Christchurch City","All sectors","median_rent",160,"Start date, Flow"
1995-09-30,"Horowhenua District","All sectors","median_rent",125,"Start date, Flow"
1995-09-30,"Tauranga City","All sectors","median_rent",175,"Start date, Flow"
1995-09-30,"New Plymouth District","All sectors","median_rent",140,"Start date, Flow"
1995-09-30,"Whanganui District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Waimakariri District","All sectors","median_rent",150,"Start date, Flow"
1995-09-30,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Western Bay of Plenty District","All sectors","median_rent",145,"Start date, Flow"
1995-09-30,"Thames Coromandel District","All sectors","median_rent",140,"Start date, Flow"
1995-09-30,"Dunedin City","All sectors","median_rent",135,"Start date, Flow"
1995-09-30,"Whangarei District","All sectors","median_rent",135,"Start date, Flow"
1995-09-30,"Gisborne District","All sectors","median_rent",140,"Start date, Flow"
1995-09-30,"Queenstown Lakes District","All sectors","median_rent",200,"Start date, Flow"
1995-09-30,"Hamilton City","All sectors","median_rent",165,"Start date, Flow"
1995-09-30,"Rotorua District","All sectors","median_rent",150,"Start date, Flow"
1995-09-30,"South Waikato District","All sectors","median_rent",125,"Start date, Flow"
1995-09-30,"Invercargill City","All sectors","median_rent",117.5,"Start date, Flow"
1995-09-30,"Napier City","All sectors","median_rent",150,"Start date, Flow"
1995-09-30,"Taupo District","All sectors","median_rent",145,"Start date, Flow"
1995-09-30,"Tasman District","All sectors","median_rent",152.5,"Start date, Flow"
1995-09-30,"Porirua City","All sectors","median_rent",160,"Start date, Flow"
1995-09-30,"Ruapehu District","All sectors","median_rent",110,"Start date, Flow"
1995-09-30,"Waipa District","All sectors","median_rent",150,"Start date, Flow"
1995-09-30,"Nelson City","All sectors","median_rent",155,"Start date, Flow"
1995-09-30,"Gore District","All sectors","median_rent",110,"Start date, Flow"
1995-09-30,"Tararua District","All sectors","median_rent",110,"Start date, Flow"
1995-09-30,"Far North District","All sectors","median_rent",130,"Start date, Flow"
1995-09-30,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1995-09-30,"South Taranaki District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Rangitikei District","All sectors","median_rent",105,"Start date, Flow"
1995-09-30,"Marlborough District","All sectors","median_rent",145,"Start date, Flow"
1995-09-30,"Ashburton District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Kapiti Coast District","All sectors","median_rent",160,"Start date, Flow"
1995-09-30,"Central Otago District","All sectors","median_rent",110,"Start date, Flow"
1995-09-30,"Hauraki District","All sectors","median_rent",130,"Start date, Flow"
1995-09-30,"Grey District","All sectors","median_rent",130,"Start date, Flow"
1995-09-30,"Kaipara District","All sectors","median_rent",115,"Start date, Flow"
1995-09-30,"Upper Hutt City","All sectors","median_rent",155,"Start date, Flow"
1995-09-30,"Matamata Piako District","All sectors","median_rent",130,"Start date, Flow"
1995-09-30,"Whakatane District","All sectors","median_rent",135,"Start date, Flow"
1995-09-30,"Southland District","All sectors","median_rent",100,"Start date, Flow"
1995-09-30,"Westland District","All sectors","median_rent",140,"Start date, Flow"
1995-09-30,"Waikato District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Central Hawkes Bay District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Manawatu District","All sectors","median_rent",135,"Start date, Flow"
1995-09-30,"Kawerau District","All sectors","median_rent",130,"Start date, Flow"
1995-09-30,"Otorohanga District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Waitaki District","All sectors","median_rent",115,"Start date, Flow"
1995-09-30,"Stratford District","All sectors","median_rent",100,"Start date, Flow"
1995-09-30,"South Wairarapa District","All sectors","median_rent",110,"Start date, Flow"
1995-09-30,"Waitomo District","All sectors","median_rent",117.5,"Start date, Flow"
1995-09-30,"Clutha District","All sectors","median_rent",95,"Start date, Flow"
1995-09-30,"Buller District","All sectors","median_rent",107.5,"Start date, Flow"
1995-09-30,"Waimate District","All sectors","median_rent",100,"Start date, Flow"
1995-09-30,"Carterton District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Hurunui District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Opotiki District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"Wairoa District","All sectors","median_rent",100,"Start date, Flow"
1995-09-30,"Kaikoura District","All sectors","median_rent",120,"Start date, Flow"
1995-09-30,"MacKenzie District","All sectors","median_rent",85,"Start date, Flow"
1995-09-30,"Selwyn District","All sectors","median_rent",175,"Start date, Flow"
1995-12-31,"Waipa District","All sectors","median_rent",150,"Start date, Flow"
1995-12-31,"Chatham Islands","All sectors","median_rent",230,"Start date, Flow"
1995-12-31,"Hastings District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Christchurch City","All sectors","median_rent",165,"Start date, Flow"
1995-12-31,"Hamilton City","All sectors","median_rent",175,"Start date, Flow"
1995-12-31,"Wellington City","All sectors","median_rent",190,"Start date, Flow"
1995-12-31,"Nelson City","All sectors","median_rent",155,"Start date, Flow"
1995-12-31,"Gisborne District","All sectors","median_rent",145,"Start date, Flow"
1995-12-31,"Tauranga City","All sectors","median_rent",175,"Start date, Flow"
1995-12-31,"Whanganui District","All sectors","median_rent",120,"Start date, Flow"
1995-12-31,"South Taranaki District","All sectors","median_rent",120,"Start date, Flow"
1995-12-31,"Thames Coromandel District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Palmerston North City","All sectors","median_rent",160,"Start date, Flow"
1995-12-31,"Dunedin City","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Far North District","All sectors","median_rent",130,"Start date, Flow"
1995-12-31,"Tararua District","All sectors","median_rent",110,"Start date, Flow"
1995-12-31,"Invercargill City","All sectors","median_rent",120,"Start date, Flow"
1995-12-31,"Queenstown Lakes District","All sectors","median_rent",200,"Start date, Flow"
1995-12-31,"Kapiti Coast District","All sectors","median_rent",160,"Start date, Flow"
1995-12-31,"Hutt City","All sectors","median_rent",160,"Start date, Flow"
1995-12-31,"Napier City","All sectors","median_rent",150,"Start date, Flow"
1995-12-31,"Rotorua District","All sectors","median_rent",150,"Start date, Flow"
1995-12-31,"Western Bay of Plenty District","All sectors","median_rent",150,"Start date, Flow"
1995-12-31,"Upper Hutt City","All sectors","median_rent",160,"Start date, Flow"
1995-12-31,"Waikato District","All sectors","median_rent",120,"Start date, Flow"
1995-12-31,"Marlborough District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Whangarei District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"New Plymouth District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Whakatane District","All sectors","median_rent",140,"Start date, Flow"
1995-12-31,"Masterton District","All sectors","median_rent",120,"Start date, Flow"
1995-12-31,"Stratford District","All sectors","median_rent",100,"Start date, Flow"
1995-12-31,"South Waikato District","All sectors","median_rent",125,"Start date, Flow"
1995-12-31,"Hauraki District","All sectors","median_rent",130,"Start date, Flow"
1995-12-31,"Tasman District","All sectors","median_rent",150,"Start date, Flow"
1995-12-31,"Manawatu District","All sectors","median_rent",135,"Start date, Flow"
1995-12-31,"Central Hawkes Bay District","All sectors","median_rent",125,"Start date, Flow"
1995-12-31,"Central Otago District","All sectors","median_rent",130,"Start date, Flow"
1995-12-31,"Porirua City","All sectors","median_rent",155,"Start date, Flow"
1995-12-31,"Horowhenua District","All sectors","median_rent",125,"Start date, Flow"
1995-12-31,"Waimate District","All sectors","median_rent",100,"Start date, Flow"
1995-12-31,"Timaru District","All sectors","median_rent",117.5,"Start date, Flow"
1995-12-31,"Ruapehu District","All sectors","median_rent",110,"Start date, Flow"
